+0,-6.05828
+0.00037,-7.27901
+0.00075,-8.44402
+0.00113,-9.62929
+0.00149,-10.8909
+0.00199,-12.1248
+0.00238,-12.1868
+0.00275,-12.3555
+0.00312,-12.3284
+0.00362,-12.4896
+0.004,-12.6174
+0.00438,-12.727
+0.00475,-12.9008
+0.00512,-13.0023
+0.0055,-13.1334
+0.006,-13.1821
+0.00638,-13.297
+0.00675,-13.1658
+0.00712,-13.1717
+0.00749,-13.183
+0.008,-13.16
+0.00837,-13.0672
+0.00875,-13.0077
+0.00913,-13.0884
+0.0095,-13.0509
+0.01,-13.0984
+0.01038,-13.0557
+0.01075,-13.1758
+0.01113,-13.2906
+0.01151,-13.2999
+0.012,-13.3277
+0.01238,-13.5122
+0.01275,-13.5021
+0.01312,-13.5205
+0.01349,-13.5245
+0.01412,-13.5682
+0.01438,-13.6687
+0.01475,-13.6561
+0.01512,-13.5459
+0.01549,-13.5247
+0.01681,-13.6519
+0.01703,-13.4988
+0.01733,-13.762
+0.01752,-13.8576
+0.01799,-13.9732
+0.01837,-14.0448
+0.01874,-14.1134
+0.01912,-14.0668
+0.01949,-14.2431
+0.01999,-14.2405
+0.02037,-14.2017
+0.02074,-14.3098
+0.02112,-14.3379
+0.02148,-14.2814
+0.02199,-14.2549
+0.02238,-14.2261
+0.02274,-14.2147
+0.02312,-14.5289
+0.02349,-14.6489
+0.02399,-14.8256
+0.02436,-14.9916
+0.02474,-15.0843
+0.02512,-14.9648
+0.02549,-15.1012
+0.02599,-15.0953
+0.02637,-15.1117
+0.02674,-15.1231
+0.02712,-15.0105
+0.02749,-14.9069
+0.028,-14.8795
+0.02837,-14.7669
+0.02875,-14.8301
+0.02912,-15.0322
+0.02949,-14.9941
+0.03,-15.1215
+0.03037,-15.1365
+0.03074,-15.1271
+0.03112,-15.0217
+0.03149,-15.0132
+0.03199,-15.1067
+0.03237,-15.2493
+0.03274,-15.178
+0.03312,-15.0576
+0.0335,-15.1337
+0.03525,-15.1086
+0.03543,-15.1735
+0.03563,-15.2258
+0.036,-15.3327
+0.03637,-15.4696
+0.03674,-15.3895
+0.03712,-15.3019
+0.0375,-15.3503
+0.038,-15.3048
+0.03837,-15.2274
+0.03875,-15.3148
+0.03912,-15.3049
+0.03951,-15.2911
+0.03999,-15.2494
+0.04046,-15.1562
+0.04087,-15.1106
+0.04137,-15.0072
+0.04155,-14.9135
+0.04199,-14.8459
+0.04238,-14.8301
+0.04275,-14.6176
+0.04312,-14.637
+0.0435,-14.4333
+0.044,-14.3427
+0.04437,-14.3142
+0.04474,-14.3522
+0.04512,-14.4719
+0.04575,-14.5826
+0.04603,-14.7014
+0.04637,-14.6172
+0.04674,-14.6878
+0.04712,-14.6554
+0.04749,-14.6173
+0.048,-14.6463
+0.04837,-14.6025
+0.04874,-14.4597
+0.04912,-14.2381
+0.0495,-14.0475
+0.05,-13.902
+0.05037,-13.9162
+0.05075,-13.7171
+0.05112,-13.6695
+0.0515,-13.7861
+0.05199,-13.6248
+0.05237,-13.5069
+0.05275,-13.452
+0.05312,-13.3392
+0.0535,-13.3255
+0.05399,-13.1677
+0.05438,-12.8548
+0.05474,-12.7348
+0.05512,-12.5982
+0.05549,-12.4111
+0.05599,-11.6041
+0.05637,-11.585
+0.05675,-11.5237
+0.05712,-11.4451
+0.05749,-11.3663
+0.058,-11.2502
+0.05838,-11.2881
+0.05874,-11.3315
+0.05912,-11.1157
+0.0595,-10.9317
+0.06,-11.6168
+0.06037,-11.4306
+0.06075,-11.1708
+0.06113,-11.1626
+0.0615,-10.9391
+0.062,-10.7261
+0.06237,-10.5233
+0.06279,-9.99084
+0.06313,-9.83038
+0.0635,-9.82574
+0.06399,-8.80726
+0.06437,-7.75993
+0.06475,-7.27688
+0.06512,-7.19284
+0.06562,-6.70306
+0.06599,-6.25554
+0.06638,-6.13322
+0.06675,-6.38654
+0.06712,-5.90109
+0.06749,-5.64921
+0.068,-6.35831
+0.06837,-6.25663
+0.06875,-6.15483
+0.06912,-5.50842
+0.0695,-5.67833
+0.07,-5.55635
+0.07037,-4.97315
+0.07076,-4.65904
+0.07113,-4.86509
+0.0715,-4.40263
+0.072,-4.11828
+0.07237,-4.37709
+0.07275,-4.21763
+0.07312,-4.31286
+0.0735,-3.79482
+0.07387,-3.58222
+0.07438,-2.9955
+0.07475,-2.5712
+0.07512,-1.59656
+0.07552,-1.56675
+0.07599,-0.677461
+0.07638,+0.0869931
+0.07675,+0.341835
+0.07712,+1.2753
+0.07749,+1.51166
+0.078,+1.44976
+0.07837,+0.91128
+0.07875,+1.13544
+0.07912,+1.31438
+0.07949,+1.71
+0.08,+1.91878
+0.08037,+1.21652
+0.08075,+1.34473
+0.08112,+1.45152
+0.08151,+2.04302
+0.082,+2.91838
+0.08238,+3.78147
+0.08274,+4.46314
+0.08312,+4.7193
+0.08351,+5.40368
+0.084,+5.57534
+0.08437,+6.47599
+0.08476,+7.16572
+0.08513,+6.74863
+0.08551,+6.95437
+0.08599,+7.07626
+0.08638,+7.31757
+0.08675,+7.56685
+0.08712,+7.70645
+0.0875,+7.77283
+0.088,+7.9294
+0.08837,+8.12887
+0.08875,+8.27188
+0.08912,+9.07551
+0.0895,+9.29702
+0.08987,+9.537
+0.09038,+9.69652
+0.09074,+9.73616
+0.09113,+9.93256
+0.09151,+10.1723
+0.092,+10.461
+0.09237,+10.5278
+0.09275,+10.6925
+0.09313,+10.8758
+0.0935,+10.939
+0.09387,+10.9647
+0.09437,+11.0557
+0.09475,+11.3008
+0.09512,+11.4463
+0.0955,+11.5408
+0.096,+11.1029
+0.0964,+11.3588
+0.09676,+11.4825
+0.09713,+11.7155
+0.09751,+11.8747
+0.098,+12.142
+0.09838,+12.3582
+0.09875,+12.5606
+0.09913,+12.7564
+0.0995,+12.9509
+0.1,+13.6659
+0.10038,+13.8314
+0.10075,+14.1138
+0.10112,+14.2673
+0.1015,+14.5077
+0.10187,+14.6914
+0.10238,+14.8583
+0.10275,+14.952
+0.10312,+14.9889
+0.1035,+15.2102
+0.10388,+15.2509
+0.10438,+15.4463
+0.10475,+15.5121
+0.10512,+15.6198
+0.1055,+15.6529
+0.10587,+15.8356
+0.1065,+15.8587
+0.10676,+15.9838
+0.10713,+16.1459
+0.1075,+16.1342
+0.10787,+16.2632
+0.10838,+16.2535
+0.10875,+16.3048
+0.10912,+16.4466
+0.1095,+16.5722
+0.10987,+16.5429
+0.11038,+16.8163
+0.11075,+16.8757
+0.11112,+16.9618
+0.1115,+17.0749
+0.112,+17.1019
+0.11237,+17.2082
+0.11276,+17.238
+0.11313,+17.1836
+0.1135,+17.2247
+0.11401,+17.2953
+0.11438,+17.2596
+0.11476,+17.2439
+0.11513,+17.221
+0.11552,+17.3083
+0.11588,+17.4224
+0.11642,+17.5238
+0.11676,+17.19
+0.11713,+17.1812
+0.11751,+17.1125
+0.11787,+16.4341
+0.11921,+16.3088
+0.11947,+16.2555
+0.11974,+16.2758
+0.12,+16.1499
+0.12037,+15.9892
+0.12077,+15.7535
+0.12113,+16.0119
+0.12151,+15.8727
+0.12187,+15.79
+0.12238,+16.2129
+0.12275,+16.113
+0.12313,+15.9845
+0.1235,+15.7969
+0.12387,+15.6351
+0.12438,+15.5484
+0.12475,+15.4354
+0.12512,+15.2915
+0.1255,+15.1549
+0.12588,+14.8905
+0.12638,+14.7399
+0.12675,+14.4987
+0.12713,+14.3051
+0.1275,+14.0418
+0.128,+13.919
+0.12837,+13.3131
+0.12875,+12.9898
+0.12913,+12.7121
+0.12951,+12.4777
+0.12987,+12.3505
+0.13037,+11.3902
+0.13075,+11.1204
+0.13113,+10.753
+0.1315,+10.4634
+0.13188,+9.93892
+0.13238,+9.93979
+0.13275,+9.64719
+0.13312,+9.25694
+0.1335,+8.97215
+0.13387,+8.60109
+0.13437,+8.97314
+0.13475,+8.55669
+0.13513,+8.31307
+0.1355,+8.02138
+0.136,+7.655
+0.13638,+7.4287
+0.13687,+7.02775
+0.13714,+6.65399
+0.13751,+6.11271
+0.13787,+5.67232
+0.13838,+4.79993
+0.13875,+4.4084
+0.13913,+3.81771
+0.13951,+3.4242
+0.13987,+3.01655
+0.14037,+2.36652
+0.14075,+1.16119
+0.14113,+0.735652
+0.14151,+0.237638
+0.14187,-0.330139
+0.14238,-0.470631
+0.14275,-0.988235
+0.14313,-1.43484
+0.1435,-2.57974
+0.14401,-3.69291
+0.14438,-4.2367
+0.14475,-4.05928
+0.14513,-4.6837
+0.1455,-5.80062
+0.14588,-6.30936
+0.14638,-7.41203
+0.14675,-7.91277
+0.14712,-9.01679
+0.14751,-10.0621
+0.14788,-10.8734
+0.14838,-11.4177
+0.14875,-12.5414
+0.14913,-14.0032
+0.14951,-14.9556
+0.14987,-16.005
+0.15038,-16.5489
+0.15076,-18.1331
+0.15113,-18.6811
+0.1515,-18.8275
+0.152,-19.062
+0.15237,-19.4973
+0.15276,-19.4937
+0.15313,-19.1528
+0.1535,-19.723
+0.15388,-19.7029
+0.15438,-20.7873
+0.15475,-21.3944
+0.15513,-22.5519
+0.15551,-23.5526
+0.15588,-24.5433
+0.15638,-26.259
+0.15675,-27.7876
+0.15712,-29.404
+0.15751,-29.8086
+0.15787,-31.4708
+0.15838,-31.9622
+0.15875,-32.4551
+0.15915,-32.8329
+0.1595,-33.2921
+0.16001,-33.8572
+0.16037,-34.2283
+0.16076,-34.6424
+0.16113,-35.0759
+0.1615,-35.6173
+0.16187,-36.1931
+0.16239,-36.6278
+0.16275,-37.0047
+0.16312,-37.4052
+0.16351,-37.8413
+0.16388,-38.2091
+0.16438,-38.6541
+0.16475,-39.0972
+0.16513,-39.3868
+0.1655,-39.7646
+0.16589,-40.0085
+0.16639,-40.2288
+0.16675,-40.561
+0.16726,-40.8348
+0.16753,-41.0201
+0.16787,-41.2243
+0.16838,-41.4293
+0.16875,-41.5822
+0.16912,-41.6549
+0.16964,-41.8622
+0.17,-41.9719
+0.17038,-42.1289
+0.17075,-42.1263
+0.17115,-42.2779
+0.17151,-42.4564
+0.17188,-42.5653
+0.17237,-42.6058
+0.17276,-42.5521
+0.17313,-42.5794
+0.1735,-42.5854
+0.17387,-42.588
+0.17438,-42.6714
+0.17476,-42.7555
+0.17513,-42.8206
+0.1755,-42.8766
+0.176,-42.9352
+0.17638,-42.9741
+0.17676,-42.9445
+0.17713,-43.0679
+0.1775,-42.9936
+0.17788,-42.8872
+0.17838,-42.8039
+0.17875,-42.7475
+0.17913,-42.6961
+0.17951,-42.5532
+0.17988,-42.3239
+0.18038,-41.9344
+0.18075,-41.8854
+0.18112,-41.7778
+0.18151,-41.5559
+0.18188,-41.4452
+0.1824,-41.1117
+0.18276,-40.9879
+0.18313,-40.7995
+0.1835,-40.3969
+0.184,-40.1561
+0.18438,-40.1128
+0.18476,-40.0488
+0.18513,-39.7269
+0.1855,-39.7032
+0.18587,-39.3065
+0.18639,-39.3031
+0.18675,-39.117
+0.18714,-38.729
+0.18751,-38.5879
+0.18788,-38.3386
+0.18838,-38.2046
+0.18875,-37.8123
+0.18913,-37.4687
+0.18951,-37.1061
+0.18989,-36.8848
+0.19039,-36.4279
+0.19076,-35.9827
+0.19114,-35.4556
+0.1915,-35.1542
+0.19201,-34.816
+0.19238,-34.3979
+0.19276,-34.0023
+0.19313,-33.7379
+0.19351,-33.1097
+0.19388,-32.7896
+0.19439,-32.5287
+0.19476,-32.1855
+0.19513,-32.0523
+0.19551,-31.718
+0.19588,-31.4064
+0.19639,-30.9058
+0.19676,-30.4698
+0.19713,-30.0652
+0.19763,-29.8797
+0.19801,-29.4442
+0.19839,-28.9301
+0.19876,-28.5178
+0.19913,-27.976
+0.1995,-27.58
+0.20001,-27.0544
+0.20038,-26.8193
+0.20075,-26.5107
+0.20114,-27.1383
+0.20151,-28.077
+0.20188,-27.8015
+0.20238,-27.38
+0.20276,-26.8894
+0.20313,-27.4198
+0.20351,-27.1648
+0.20387,-26.934
+0.20439,-26.5232
+0.20476,-26.0872
+0.20513,-24.8874
+0.2055,-24.3632
+0.20589,-23.9726
+0.20639,-23.5204
+0.20676,-23.218
+0.20713,-22.1032
+0.2075,-21.6085
+0.20801,-21.2922
+0.20838,-20.9221
+0.20875,-20.6067
+0.20914,-20.1244
+0.20951,-19.7672
+0.20988,-19.342
+0.21039,-19.1229
+0.21076,-18.8119
+0.21113,-18.3599
+0.2115,-18.1312
+0.21187,-17.6414
+0.21239,-17.2955
+0.21276,-16.9133
+0.21313,-16.5431
+0.21351,-16.1394
+0.21388,-15.8982
+0.21439,-15.6048
+0.21476,-15.2329
+0.21513,-14.9386
+0.21551,-14.3964
+0.21601,-14.2357
+0.21639,-13.8102
+0.21676,-13.371
+0.21714,-13.0324
+0.21764,-12.8001
+0.21801,-12.3434
+0.21839,-11.9751
+0.21875,-11.6566
+0.21913,-11.1331
+0.21951,-10.5944
+0.21988,-9.94008
+0.22039,-9.6232
+0.22161,-9.35665
+0.22187,-8.77045
+0.2221,-8.36197
+0.22239,-7.84092
+0.22275,-7.37064
+0.22313,-6.92533
+0.22352,-6.60373
+0.22388,-6.3356
+0.22438,-6.10403
+0.22475,-5.67346
+0.22514,-5.3561
+0.22552,-5.0663
+0.22588,-4.47932
+0.22638,-4.19895
+0.22676,-3.91714
+0.22713,-3.50688
+0.22753,-3.19148
+0.22787,-2.78544
+0.22838,-2.39207
+0.22876,-1.96281
+0.22913,-1.45524
+0.2295,-1.05535
+0.22988,-0.846819
+0.23039,-0.399527
+0.23076,+0.117633
+0.23113,+0.516833
+0.23151,+1.06626
+0.23201,+1.40029
+0.23238,+1.95384
+0.23275,+2.46576
+0.23314,+2.92574
+0.23352,+3.42037
+0.23387,+3.9992
+0.23439,+4.52086
+0.23476,+4.98088
+0.23513,+5.48034
+0.2355,+5.83526
+0.23589,+6.37337
+0.23638,+6.84731
+0.23675,+7.24255
+0.23714,+7.77094
+0.23751,+8.14068
+0.23788,+8.69658
+0.23839,+9.14604
+0.23876,+9.69827
+0.23915,+10.2217
+0.23951,+10.7484
+0.23988,+11.2798
+0.24038,+11.6458
+0.24075,+12.1092
+0.24113,+12.5893
+0.24151,+13.0525
+0.24188,+13.5156
+0.24239,+14.0248
