+0,+9.44166
+0.0004,+11.0997
+0.0007,+12.7156
+0.0011,+14.6544
+0.0015,+16.5357
+0.002,+18.2571
+0.0024,+18.3547
+0.0029,+17.8549
+0.0032,+18.118
+0.0035,+18.4407
+0.004,+18.0805
+0.0044,+18.3451
+0.0047,+18.6296
+0.0051,+18.4104
+0.0056,+18.4367
+0.006,+18.8124
+0.0064,+18.8266
+0.0068,+18.7581
+0.0071,+18.3132
+0.0076,+18.4459
+0.008,+18.7107
+0.0084,+18.5131
+0.0087,+18.4742
+0.0091,+18.9039
+0.0095,+18.8912
+0.01,+18.7605
+0.0103,+18.776
+0.0107,+19.2974
+0.0111,+19.8459
+0.0115,+20.0288
+0.012,+20.0097
+0.0124,+20.1478
+0.0127,+20.277
+0.0131,+20.0718
+0.0135,+19.6791
+0.014,+19.773
+0.0144,+19.7722
+0.0147,+19.8916
+0.0151,+19.2263
+0.0155,+18.9274
+0.016,+18.7892
+0.0163,+18.9616
+0.0167,+18.6563
+0.0173,+18.566
+0.0175,+19.0709
+0.0183,+18.6539
+0.0184,+18.398
+0.0187,+18.2026
+0.0191,+18.6978
+0.0194,+18.4858
+0.0199,+18.5199
+0.0203,+18.2367
+0.0207,+18.4523
+0.0211,+18.32
+0.0214,+17.9699
+0.022,+18.4664
+0.0223,+18.8565
+0.0227,+18.6137
+0.0231,+18.4098
+0.0235,+18.5763
+0.024,+18.7053
+0.0243,+18.8191
+0.0247,+19.0443
+0.0251,+19.5127
+0.0255,+19.7078
+0.026,+19.7468
+0.0263,+19.9463
+0.0267,+20.4752
+0.0271,+20.5439
+0.0276,+20.3023
+0.0279,+20.1121
+0.0283,+19.8592
+0.0287,+19.7825
+0.0291,+19.5937
+0.0294,+19.916
+0.03,+19.7442
+0.0303,+19.5708
+0.0307,+19.2927
+0.0311,+19.0177
+0.0315,+19.1294
+0.032,+18.9598
+0.0323,+19.0175
+0.0327,+18.7968
+0.0331,+18.4341
+0.0334,+18.0783
+0.0339,+17.5424
+0.0343,+17.357
+0.0347,+16.9675
+0.0351,+16.9193
+0.0354,+17.056
+0.036,+17.0539
+0.0363,+16.95
+0.0367,+17.068
+0.0371,+17.1755
+0.0375,+17.2958
+0.038,+17.6216
+0.0383,+18.2354
+0.0387,+18.7714
+0.0391,+19.1849
+0.0395,+19.1595
+0.0399,+19.0432
+0.0403,+19.0864
+0.0407,+19.0919
+0.0411,+19.0636
+0.0414,+18.7919
+0.042,+18.8601
+0.0423,+18.1109
+0.0427,+17.6514
+0.0431,+17.4193
+0.0435,+17.4458
+0.044,+17.535
+0.0443,+17.538
+0.0447,+17.3838
+0.0451,+17.4012
+0.0455,+17.8545
+0.046,+17.9721
+0.0463,+18.0072
+0.0467,+18.3146
+0.0471,+18.458
+0.0476,+18.2361
+0.048,+18.291
+0.0483,+18.37
+0.0487,+18.6543
+0.0491,+19.205
+0.0495,+19.1129
+0.05,+19.1135
+0.0506,+19.6006
+0.0509,+19.8074
+0.0511,+20.0863
+0.0515,+20.2005
+0.052,+20.1166
+0.0523,+20.3381
+0.0527,+20.3314
+0.0531,+20.1682
+0.0534,+20.3896
+0.054,+20.2313
+0.0543,+19.8763
+0.0547,+19.8239
+0.0551,+19.4868
+0.0555,+19.549
+0.056,+19.6427
+0.0563,+19.4074
+0.0567,+19.3304
+0.0571,+19.5083
+0.0574,+19.2159
+0.0581,+19.1681
+0.0583,+19.2649
+0.0587,+19.1937
+0.0591,+19.1667
+0.0595,+19.4798
+0.0606,+19.7135
+0.0608,+20.1845
+0.0611,+20.6257
+0.0615,+20.1076
+0.062,+20.252
+0.0623,+20.2693
+0.0627,+20.2065
+0.0631,+20.2396
+0.0635,+20.5204
+0.064,+20.0517
+0.0644,+19.7722
+0.0647,+19.5015
+0.0651,+18.5742
+0.0655,+18.8806
+0.066,+18.6861
+0.0663,+18.8531
+0.0667,+19.3302
+0.0671,+19.3514
+0.0675,+19.069
+0.068,+19.1906
+0.0683,+19.5185
+0.0687,+19.4707
+0.0691,+19.8439
+0.0695,+19.9053
+0.07,+19.8333
+0.0703,+19.5596
+0.0707,+19.0857
+0.0711,+18.8383
+0.0716,+18.8116
+0.072,+18.8144
+0.0723,+18.8133
+0.0727,+19.155
+0.0731,+19.4965
+0.0735,+19.2309
+0.074,+19.3153
