+0,-0.96236
+0.00095,-0.933102
+0.00119,-0.902348
+0.00142,-1.52466
+0.00164,-0.745442
+0.002,-0.895605
+0.00251,-1.68949
+0.00289,-1.73129
+0.00325,-0.857872
+0.00364,-0.984917
+0.00401,-0.373432
+0.00451,-0.315748
+0.00488,-0.438781
+0.00525,+0.179712
+0.00564,-0.768487
+0.00601,-1.24471
+0.00651,-0.426555
+0.00688,-0.451542
+0.00726,-1.3188
+0.00764,-1.85705
+0.00801,-1.03787
+0.00851,-1.89553
+0.00889,-2.52384
+0.00938,-3.26468
+0.00963,-3.11959
+0.01,-2.60473
+0.01051,-2.5607
+0.01089,-2.59516
+0.01126,-3.3406
+0.01163,-2.77064
+0.01201,-4.30307
+0.01251,-4.30627
+0.01289,-3.7017
+0.01326,-3.09945
+0.01364,-3.3031
+0.01401,-3.93454
+0.01451,-4.52667
+0.01488,-4.60489
+0.01526,-3.91363
+0.01564,-4.64775
+0.016,-3.95663
+0.0165,-3.20494
+0.01689,-3.02416
+0.01726,-2.93108
+0.01764,-3.03274
+0.018,-3.2391
+0.01851,-2.74384
+0.01888,-2.75499
+0.01925,-2.74898
+0.01964,-1.9289
+0.02001,-1.94648
+0.02051,-2.05477
+0.02089,-2.94213
+0.02126,-3.13924
+0.02164,-2.87289
+0.02201,-2.76432
+0.0225,-2.70727
+0.0229,-2.39869
+0.02326,-2.32329
+0.02363,-2.26795
+0.02401,-2.29603
+0.02451,-2.26565
+0.02488,-1.63809
+0.02526,-1.38868
+0.02564,-1.33748
+0.02601,-0.588679
+0.02651,-1.30527
+0.02689,-2.21473
+0.02726,-2.23941
+0.02764,-2.36417
+0.028,-3.10638
+0.02851,-3.26995
+0.02889,-3.90877
+0.02926,-4.71214
+0.02964,-4.82568
+0.03,-5.02106
+0.03051,-4.24505
+0.03088,-3.56201
+0.03129,-4.49158
+0.03168,-5.29938
+0.03202,-5.15046
+0.03251,-5.6725
+0.0329,-4.98334
+0.03326,-4.19583
+0.03364,-4.16432
+0.03401,-3.96604
+0.03451,-4.65554
+0.03489,-4.62387
+0.03526,-4.34608
+0.03563,-3.56473
+0.03601,-2.96823
+0.03651,-2.33156
+0.03689,-2.32733
+0.03726,-2.35058
+0.03764,-2.91819
+0.03801,-2.92925
+0.03851,-2.26776
+0.03888,-2.92003
+0.03926,-2.29704
+0.03977,-2.35237
+0.04002,-2.3578
+0.04051,-2.36665
+0.04089,-2.39815
+0.04126,-2.51674
+0.04163,-2.03484
+0.04201,-1.18506
+0.04251,-1.12901
+0.04289,-0.33344
+0.04326,-1.12614
+0.04363,-0.877155
+0.04401,-0.969921
+0.04451,-0.813943
+0.04488,-0.735006
+0.04527,-0.637126
+0.04564,-0.525516
+0.04601,-1.44057
+0.04651,-1.52071
+0.04688,-1.72179
+0.04726,-1.51545
+0.04764,-1.7299
+0.048,-1.64792
+0.04852,-2.50199
+0.04889,-2.51364
+0.04926,-1.68272
+0.04966,-1.69056
+0.05001,-1.65148
+0.05051,-1.62658
+0.05088,-1.62654
+0.05126,-1.03343
+0.05163,-0.887817
+0.05201,-1.53747
+0.05251,-0.653566
+0.0529,-0.666279
+0.05326,-1.53787
+0.05364,-1.61028
+0.05401,-1.5573
+0.05452,-1.5434
+0.05489,-1.3517
+0.05526,-1.51459
+0.05563,-2.16132
+0.05602,-1.54981
+0.05652,-1.57744
+0.05689,-2.47227
+0.05726,-2.50119
+0.05764,-3.18065
+0.05801,-3.18318
+0.05851,-3.24957
+0.05888,-3.41089
+0.05926,-3.32498
+0.05964,-2.76282
+0.06001,-2.63917
+0.06051,-2.86576
+0.06089,-2.03576
+0.06127,-2.64668
+0.06164,-1.96003
+0.062,-2.00704
+0.06251,-1.87566
